VUIDNO,PCTCOD,PCTSPT,EDRDAT,GENDER,LSTNAM,FSTNAM,MIDNAM,BLKNUM,STRPRE,STRNAM,STRTYP,UNITYP,UNITNO,RSCITY,RZIPCD,SUSIND,G20VOTED,P22VOTED,G22VOTED,P24VOTED,P24PARTY,G24VOTED,P26VOTED,P26PARTY
1015161048,428,D,20220618,M,Moore,Mark,Ray,8200,E,William Cannon,RD,STE,B9,Round Rock,78665,,,,,,,,,
1022642250,429,B,20160619,F,Campbell,Rosa,,2100,,San Jacinto,TRL,UNIT,B1,Austin,78748,,,,Y,Y,Dem,Y,Y,Rep
1094759028,429,B,20110317,F,King,Susan,Jean,9031,,Palmer,PKWY,STE,135,Del Valle,78617,,Y,Y,,Y,Dem,Y,,
1043919780,430,A,20160728,M,Kim,Carlos,Ann,6742,W,Pecan,PKWY,STE,A11,Buda,78610,,Y,Y,,Y,Dem,Y,Y,Dem
1058098768,430,,20180325,M,Ramirez,Raymond,A,5260,,Palmer,CIR,,,Del Valle,78617,,,Y,Y,,,Y,,
1019478729,430,A,20201209,F,Rodriguez,Ashley,J,7121,,Cedar,LN,,,Leander,78641,,,,Y,Y,Dem,Y,,
1093475523,430,C,20250515,M,Simmons,Adam,J,9261,,Airport,WAY,STE,B9,Manor,78653,,Y,,,,,,Y,
1006782573,431,D,20251016,M,Ramos,Christopher,M,7249,,Ridgeline,RD,,,Buda,78610,,Y,,Y,,,,Y,Dem
1059384667,432,D,20130607,F,Hall,Ana,,1009,W,Burnet,CIR,,,Del Valle,78617,,Y,Y,,Y,,,,
1055817749,432,B,20100727,M,Powell,Miguel,Dean,200,,Bee Cave,ST,,,Del Valle,78617,,,Y,Y,,,,Y,Rep
1088482974,432,C,20101112,M,Washington,Luis,Ray,2800,N,Barton Springs,WAY,,,Leander,78641,,Y,Y,Y,,,Y,Y,Lib
1057249683,433,C,20170128,M,Campbell,Patrick,E,200,,Magnolia,WAY,UNIT,20A,Del Valle,78617,,Y,,Y,Y,Rep,,,
1069722001,433,B,20121021,M,Carter,Carlos,Rose,5900,,Barton Springs,AVE,UNIT,300,Round Rock,78665,,Y,,Y,,,Y,,
1050088767,433,B,20150519,F,Hall,Ana,Paul,7300,E,Creekside,TRL,,,Austin,78727,,,,Y,Y,Lib,,,
1044594777,434,A,20120307,F,Gonzalez,Elizabeth,Grace,6623,,Creekside,CT,,,Manor,78653,,Y,,,Y,Rep,,Y,Rep
1038813619,434,C,20160709,F,Martinez,Patricia,L,8245,S,Burnet,DR,UNIT,172,Manor,78653,,,Y,,,,,,
1048651133,434,C,20081224,F,Tran,Deborah,Grace,7341,S,Cesar Chavez,CT,APT,C7,Round Rock,78665,,,Y,Y,Y,Rep,Y,,
1068004880,434,D,20240520,F,Walker,Sandra,R,800,S,Sunset Valley,TRL,,,Pflugerville,78660,,,,,Y,Dem,Y,Y,Rep
1008804011,435,D,20170502,M,Martinez,Robert,Marie,7100,W,Cameron,ST,,,Cedar Park,78613,,Y,,,,,,Y,Dem
1022756260,435,C,20161004,F,Peterson,Kathleen,Paul,2169,,Brodie,CIR,,,Round Rock,78681,,Y,,Y,,,,Y,Rep
1051336452,435,D,20230607,M,Taylor,Richard,E,800,N,Gattis School,WAY,UNIT,22B,Del Valle,78617,,,Y,Y,,,,,
1098566987,435,A,20080206,M,Tran,Eric,L,9455,E,Lamar,BLVD,STE,125,Del Valle,78617,,,,,,,Y,Y,Rep
1033760857,436,,20230908,M,Cooper,Thomas,Marie,1460,,Duval,BLVD,STE,17A,Round Rock,78664,,,Y,,,,Y,,
1076672116,436,,20160805,M,Howard,Kevin,,3100,,Menchaca,LN,,,Manor,78653,,,Y,,,,Y,Y,Dem
1056268619,436,B,20210606,F,Jones,Mei,Jean,9500,E,Gattis School,AVE,,,Pflugerville,78660,,,,Y,Y,Rep,,Y,Rep
1091725342,436,D,20110603,M,Kelly,Patrick,J,6547,,Brodie,DR,,,Pflugerville,78660,,Y,Y,Y,,,Y,Y,Rep
1039691256,437,B,20081102,M,Flores,Kevin,Paul,7700,,Cedar,LN,APT,E7,Manor,78653,,Y,Y,,Y,Lib,Y,Y,
1085149039,437,C,20190527,F,Gomez,Jennifer,Paul,1386,,Gattis School,ST,,,Leander,78645,,Y,,Y,Y,,,,
1053141469,437,D,20090305,F,Richardson,Jennifer,,6100,,Lakeview,AVE,,,Del Valle,78617,,,Y,Y,,,Y,Y,Rep
1086294753,437,C,20220913,F,Scott,Grace,Marie,7562,,Slaughter,PKWY,,,Austin,78751,,,Y,Y,Y,Rep,Y,Y,Rep
1017179344,438,D,20090617,M,Barnes,Aaron,L,3925,S,Cameron,PL,,,Buda,78610,,Y,Y,,,,,,
1047309908,438,D,20220710,F,Garcia,Karen,L,4566,E,Steck,PKWY,#,14,Round Rock,78681,,Y,Y,,,,,Y,Dem
1007809755,438,D,20210902,F,Gomez,Karen,Dean,1334,N,Speedway,LN,,,Del Valle,78617,,Y,Y,,,,Y,,
1028788171,439,C,20200418,F,Alexander,Stephanie,,4000,,Jollyville,PKWY,,,Del Valle,78617,,Y,Y,Y,Y,Dem,Y,Y,
1081288536,439,A,20111201,F,Cruz,Karen,R,9500,W,Maple,ST,,,Del Valle,78617,,,Y,,Y,Rep,Y,,
1062904750,439,,20230201,M,Davis,Richard,Rose,9300,W,Manor,DR,,,Del Valle,78617,,Y,Y,,,,,Y,Rep
1093803667,439,B,20231225,F,Garcia,Deborah,M,1800,W,Manor,CIR,,,Austin,78701,,,,,,,Y,Y,
1026555568,439,A,20180111,F,Henderson,Margaret,Marie,5521,W,Duval,RD,,,Cedar Park,78613,,Y,,Y,Y,Rep,Y,,
1007767993,439,,20180203,M,Rodriguez,Omar,,3028,,Creekside,LN,,,Buda,78610,,,Y,,,,,,
1062209948,440,D,20110327,M,Bryant,Samuel,Lee,9100,,Cesar Chavez,PL,UNIT,30B,Cedar Park,78613,,,Y,,,,,,
1076469535,440,B,20160626,M,Long,Anthony,Ann,4200,,William Cannon,AVE,,,Cedar Park,78613,,Y,,Y,Y,Rep,,Y,Rep
1056241122,440,B,20080802,F,Ramos,Ashley,Ann,8534,S,Brodie,BLVD,#,B5,Buda,78610,,,Y,,Y,Dem,Y,,
1018162490,440,B,20200105,M,Wright,Luis,Paul,4328,E,Sunset Valley,LN,,,Pflugerville,78660,,Y,,,Y,Rep,Y,Y,Rep
1089523182,441,D,20091110,M,Lewis,Steven,M,4700,S,Cesar Chavez,AVE,,,Buda,78610,,,,Y,Y,Dem,,,
1011372063,441,D,20130805,F,Robinson,Ashley,E,400,,Magnolia,PKWY,,,Buda,78610,,Y,Y,Y,Y,Dem,,,
1028423139,442,C,20130114,F,Anderson,Olivia,J,1129,,Maple,PKWY,,,Manor,78653,,Y,Y,Y,,,Y,,
1044818679,442,,20211104,F,Butler,Rebecca,R,4600,,Wells Branch,AVE,,,Manor,78653,,Y,Y,,,,Y,Y,Dem
1085127389,442,D,20200812,M,Martin,Richard,,6900,S,Jollyville,AVE,,,Pflugerville,78660,,,Y,Y,Y,,Y,,
1021373707,442,B,20080602,F,Nelson,Betty,R,9019,N,Gattis School,DR,,,Buda,78610,,,Y,,,,,,
1071640164,442,,20150207,M,Nelson,John,J,5434,W,University,AVE,,,Cedar Park,78613,,,Y,Y,Y,Dem,Y,,
1057361225,442,A,20121002,F,Nguyen,Olivia,L,9800,,Elm,PKWY,,,Austin,78723,,Y,,,,,Y,Y,Lib
1007968227,442,A,20090619,M,Perez,Andrew,Rose,8445,S,Elm,DR,UNIT,D10,Buda,78610,,,Y,,,,Y,Y,Dem
1077628763,443,C,20210417,M,Clark,Matthew,E,1290,,Spicewood Springs,PL,,,Buda,78610,,,Y,Y,,,Y,Y,Dem
1020560048,443,D,20110118,F,Foster,Nancy,Marie,7260,S,Cedar,LN,,,Round Rock,78665,,Y,Y,,,,Y,,
1036528814,443,B,20140603,M,Jenkins,Patrick,Kay,1700,,Meadow,PL,STE,35B,Round Rock,78681,,Y,Y,Y,,,Y,,
1034467862,443,B,20230225,M,Ramos,Sean,A,3106,W,Slaughter,BLVD,,,Cedar Park,78613,,Y,Y,,,,,,
1009806421,444,B,20250110,M,Garcia,Raymond,Rose,7536,W,Meadow,PKWY,UNIT,27A,Austin,78753,,,,,,,,Y,Rep
1006446348,444,C,20251102,M,Scott,Nathan,Dean,3700,N,Far West,CIR,,,Manor,78653,,Y,,Y,Y,Lib,,Y,Rep
1038517807,445,B,20231222,F,Gonzalez,Patricia,,7200,S,Congress,WAY,STE,12B,Pflugerville,78660,,,Y,Y,,,Y,Y,
1010776541,446,C,20211111,M,Coleman,Jose,Kay,8300,,Gattis School,DR,,,Pflugerville,78660,,Y,,Y,,,Y,Y,Rep
1064716214,446,D,20110808,M,Garcia,Christopher,,2000,,San Jacinto,ST,,,Leander,78641,,,,,,,,,
1033599838,446,C,20130908,M,Patterson,William,Lee,7669,S,Davis,DR,,,Cedar Park,78613,,,Y,,,,Y,Y,Dem
1044072163,446,C,20171001,M,Sanchez,William,Marie,8700,E,Gattis School,PKWY,,,Austin,78727,,,Y,,Y,Rep,Y,Y,Rep
1079623732,446,C,20181109,F,Taylor,Susan,M,2858,,Creekside,DR,,,Austin,78753,,,,,,,,Y,
1012110428,446,A,20180207,F,Walker,Karen,Grace,9700,,Meadow,PKWY,UNIT,119,Leander,78641,,Y,,,Y,Dem,Y,,
1047475332,446,B,20150915,M,Ward,Luis,Dean,7091,S,Pinewood,WAY,,,Round Rock,78681,,,Y,Y,Y,Lib,Y,,
1093305754,447,B,20170508,F,Brown,Kathleen,,4102,W,Lamar,BLVD,,,Austin,78741,,,Y,Y,Y,Dem,Y,,
1044562554,447,,20150414,F,Wilson,Nancy,Ann,8900,W,Pinewood,DR,,,Manor,78653,,,Y,,Y,Dem,Y,,
1056809000,448,A,20241111,M,Allen,Richard,E,9900,,Speedway,PKWY,,,Cedar Park,78613,,Y,,,Y,Rep,Y,Y,Rep
1000485628,448,C,20230710,F,Gray,Jennifer,E,3884,S,Lamar,PL,,,Leander,78641,,Y,Y,Y,Y,Dem,Y,,
1057217806,448,B,20090710,F,Howard,Stephanie,Ray,1100,N,Koenig,LN,,,Del Valle,78617,,,Y,Y,,,,Y,Lib
1072954639,448,B,20100814,F,Kim,Margaret,J,3534,N,Menchaca,PL,,,Buda,78610,,,,Y,,,Y,Y,Lib
1033295944,448,C,20231024,F,Lopez,Hannah,Rose,2038,N,Convict Hill,AVE,,,Manor,78653,,,,Y,Y,Rep,Y,Y,
1015151591,448,D,20251111,F,Rivera,Cynthia,,3400,E,Gattis School,RD,,,Del Valle,78617,,,Y,,Y,Rep,,,
1055125522,449,D,20221010,M,Hill,Eric,Lee,1391,,San Jacinto,ST,,,Manor,78653,,,Y,,Y,Lib,,,
1018248225,449,C,20231202,M,Hughes,Nathan,Paul,6300,,Pecan,AVE,,,Leander,78641,,,,,Y,Rep,Y,Y,
1007026549,449,D,20220619,M,Jenkins,Sean,A,6900,,Sunset Valley,WAY,,,Manor,78653,,Y,,,,,,Y,Rep
1087083391,449,A,20180621,F,Martinez,Betty,Dean,9500,,Meadow,BLVD,,,Austin,78721,,,,,,,,,
1058663307,449,A,20111203,F,Young,Lisa,Lee,2500,W,Menchaca,CT,,,Manor,78653,,,,,Y,Dem,,,
1039321490,450,D,20100526,M,Foster,Wei,M,4572,,San Jacinto,TRL,,,Pflugerville,78660,,,Y,,Y,Rep,Y,,
1054158907,450,A,20111122,M,Rivera,Jacob,Kay,6516,N,Brodie,AVE,,,Buda,78610,,Y,,,,,Y,,
1057664965,451,C,20220327,M,Abbott,Sean,Dean,3100,,Cesar Chavez,WAY,STE,13B,Pflugerville,78660,,,,,Y,Rep,,Y,Rep
1063594216,451,C,20180820,M,Diaz,Henry,Marie,1051,W,Oak,BLVD,,,Cedar Park,78613,,,,,Y,Lib,Y,Y,Rep
1010025308,451,A,20091104,M,Rivera,Brian,Ray,3502,,Elm,WAY,,,Del Valle,78617,,Y,,,,,Y,,
1017451224,451,,20110627,M,Scott,Michael,A,7600,E,Nueces,DR,,,Round Rock,78665,,Y,,Y,Y,Rep,,,
1056181902,451,D,20220103,F,Ward,Grace,Rose,649,E,Braker,RD,,,Austin,78759,,,Y,,,,,Y,
1014580143,452,A,20190811,M,Baker,Wei,,8988,E,Ben White,TRL,,,Leander,78641,,,Y,Y,,,Y,,
1049807990,452,C,20130428,M,Davis,Donald,L,1200,,Slaughter,CT,APT,19,Del Valle,78617,,,Y,,,,,,
1041971816,452,D,20131027,M,Mitchell,Raymond,M,2100,N,Koenig,PL,STE,475,Del Valle,78617,,Y,,Y,,,Y,Y,Dem
1022350066,453,C,20161119,F,Barnes,Sarah,L,9700,N,Balcones,PKWY,,,Round Rock,78681,,Y,,Y,Y,Lib,Y,Y,Rep
1099052064,453,A,20151225,M,Davis,David,,9100,E,Steck,CIR,,,Leander,78641,,Y,,Y,Y,Rep,,,
1026493771,453,A,20160217,F,Hayes,Sofia,M,7400,,Koenig,PKWY,UNIT,25A,Austin,78701,,Y,Y,Y,,,Y,,
1097748729,453,B,20230124,F,Powell,Linda,Dean,2452,W,Ben White,CIR,,,Austin,78704,,,,,,,Y,,
1095666786,453,,20220528,M,Ross,Joshua,Rose,7190,,Barton Springs,DR,APT,C8,Leander,78645,,,Y,,Y,Rep,Y,Y,Rep
1094863784,453,D,20201102,F,Walker,Linda,Kay,6974,W,Steck,WAY,,,Buda,78610,,,,Y,Y,Rep,Y,Y,Dem
1034705815,454,C,20170602,F,Diaz,Amy,Rose,626,N,Meadow,BLVD,,,Del Valle,78617,,,,,Y,Dem,,Y,Dem
1029528963,454,A,20120215,M,Lewis,Christopher,,700,S,Anderson,RD,APT,A9,Del Valle,78617,,Y,Y,,Y,Rep,,Y,Dem
1017005213,454,B,20110906,M,Moore,Kevin,,9292,,Gattis School,PL,,,Round Rock,78681,,Y,,Y,,,,Y,Lib
1060271281,454,A,20250501,F,Okafor,Isabella,,6000,,Hillside,CIR,,,Round Rock,78665,,,Y,,Y,Dem,Y,,
1046069364,454,D,20220522,M,Tran,Omar,Ray,9137,S,Magnolia,BLVD,,,Del Valle,78617,,Y,,Y,Y,Dem,,Y,Lib
1070290876,455,D,20180608,F,Bennett,Emily,,1200,,Live Oak,TRL,APT,22B,Del Valle,78617,,,,,,,Y,Y,Lib
1061491190,455,,20250126,F,Gomez,Rosa,Lee,7544,,Davis,LN,,,Buda,78610,,Y,Y,,Y,Lib,,Y,Rep
1068780352,455,C,20240725,M,Simmons,Richard,Kay,9400,,Oltorf,PKWY,,,Austin,78745,,,Y,Y,Y,,Y,,
1002048743,455,B,20201127,F,Thomas,Olivia,A,2100,N,Far West,PL,APT,5A,Del Valle,78617,,,Y,,Y,Dem,,Y,Lib
1055943234,455,B,20190808,F,Wood,Maria,A,2900,N,Balcones,PKWY,,,Cedar Park,78613,,,Y,Y,,,Y,,
1034879348,456,,20080515,M,Murphy,Raymond,,6000,,Rio Grande,CT,,,Del Valle,78617,S,Y,,,,,Y,Y,Rep
1017787315,456,D,20140616,M,Scott,Ethan,Jean,2100,,Barton Springs,ST,#,191,Buda,78610,,Y,,,Y,Rep,,,
1033293764,456,B,20240921,F,Torres,Fatima,Lee,7721,S,Gattis School,BLVD,UNIT,B10,Del Valle,78617,,Y,,Y,Y,,Y,,
1078775594,457,D,20181107,M,Brooks,Anthony,Paul,700,,Duval,ST,APT,4A,Cedar Park,78613,,,Y,Y,Y,Rep,,Y,Dem
1080579572,457,,20180527,M,Moore,Samuel,Rose,900,N,Metric,BLVD,STE,274,Buda,78610,,Y,Y,Y,Y,,Y,,
1059724953,459,,20140527,M,Alexander,Michael,L,8536,W,Metric,BLVD,,,Manor,78653,,Y,Y,,Y,,Y,,
1029600339,459,,20220302,M,Brooks,Wei,Rose,7100,N,Bee Cave,DR,,,Round Rock,78681,,Y,Y,Y,Y,Dem,Y,Y,Dem
1096074825,459,D,20100704,M,Jackson,Richard,A,9301,N,Oltorf,LN,APT,298,Manor,78653,,Y,Y,,,,,Y,Lib
1014267913,459,D,20240423,M,Lee,Matthew,Paul,8900,,Dessau,PL,,,Manor,78653,,Y,,,,,Y,Y,Rep
1012661470,459,D,20110801,F,Peterson,Linda,Jean,8000,W,Nueces,CT,,,Del Valle,78617,,Y,Y,Y,Y,,,Y,Rep
1059854547,459,,20080723,M,Ross,Carlos,Jean,7400,W,Barton Springs,PL,,,Buda,78610,,,Y,,Y,Dem,Y,Y,
1038079163,459,C,20161120,M,Wright,Mark,R,5651,S,Manor,RD,,,Cedar Park,78613,S,Y,,Y,,,,Y,
1072362220,460,A,20170726,M,Adams,Robert,,4940,S,Pecan,DR,STE,365,Leander,78641,,Y,,Y,Y,Rep,Y,Y,Lib
1045413090,460,A,20220803,M,Cruz,Carlos,,4900,,Hillside,ST,APT,D11,Manor,78653,,,Y,Y,Y,Lib,Y,Y,Dem
1000017461,460,C,20081208,F,Griffin,Margaret,Grace,9200,,Oak,TRL,,,Austin,78705,,Y,Y,,Y,Lib,Y,,
1053996777,460,,20240311,M,Smith,Miguel,,5620,,Howard,PL,,,Del Valle,78617,,Y,,,Y,Rep,,,
